"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/28/2019","AQS","060710026","1","0.8","ppm","9","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/29/2019","AQS","060710026","1","1","ppm","11","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/30/2019","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"01/31/2019","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/01/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/02/2019","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/03/2019","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/04/2019","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/05/2019","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/06/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/07/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/08/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/09/2019","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/10/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/11/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/12/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/13/2019","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/14/2019","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/15/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/16/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/17/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/18/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/19/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/20/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/21/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/22/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/23/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/24/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/25/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/26/2019","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","18","75.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/27/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"02/28/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/01/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/02/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/03/2019","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/04/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/05/2019","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/06/2019","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/07/2019","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/08/2019","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","16","67.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/09/2019","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/10/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/11/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/12/2019","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/13/2019","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/14/2019","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/15/2019","AQS","060710026","1","0.1","ppm","1","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/16/2019","AQS","060710026","1","0.2","ppm","2","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/17/2019","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/18/2019","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/19/2019","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/20/2019","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/21/2019","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/22/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/23/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/24/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/25/2019","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/26/2019","AQS","060710026","1","0.7","ppm","8","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/27/2019","AQS","060710026","1","0.6","ppm","7","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/28/2019","AQS","060710026","1","0.3","ppm","3","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/29/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/30/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"03/31/2019","AQS","060710026","1","0.5","ppm","6","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
"04/01/2019","AQS","060710026","1","0.4","ppm","5","Ontario Near Road (Etiwanda)","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.0681200008759","-117.52579"
